file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
np_adj_noun,מתכת,1,1,TBD,False,exact,
np_adj_noun,חזקה.,1,1,TBD,False,exact,
np_adj_noun,חומר,1,1,TBD,False,exact,
np_adj_noun,עמיד.,1,1,TBD,False,exact,
np_adj_noun,טמפרטורה,1,1,TBD,False,exact,
np_adj_noun,גבוהה.,1,1,TBD,False,exact,
np_adj_noun,סגסוגת,1,1,TBD,False,exact,
np_adj_noun,קלה.,1,1,TBD,False,exact,
np_adj_noun,פלדה,1,1,TBD,False,exact,
np_adj_noun,מוקשחת.,1,1,TBD,False,exact,
np_complex,typingsJapgolly,1,1,TBD,False,exact,
np_complex,רכב,1,1,TBD,False,exact,
np_complex,של,2,1,TBD,False,exact,
np_complex,סגסוגת,1,1,TBD,False,exact,
np_complex,חדשה,1,1,TBD,False,exact,
np_complex,נבדק.,1,1,TBD,False,exact,
np_complex,חוזק,1,1,TBD,False,exact,
np_complex,מתיחה,1,1,TBD,False,exact,
np_complex,פלדה,1,1,TBD,False,exact,
np_complex,מוקשחת,1,1,TBD,False,exact,
np_complex,עלה.,1,1,TBD,False,exact,
np_complex,שכבת,1,1,TBD,False,exact,
np_complex,הגנה,1,1,TBD,False,exact,
np_complex,דקה,1,1,TBD,False,exact,
np_complex,מנעה,1,1,TBD,False,exact,
np_complex,קורוזיה.,1,1,TBD,False,exact,
np_complex,טמפרטורת,1,1,TBD,False,exact,
np_complex,התכה,1,1,TBD,False,exact,
np_complex,גבוהה,1,1,TBD,False,exact,
np_complex,אושרה.,1,1,TBD,False,exact,
np_complex,בדיקת,1,1,TBD,False,exact,
np_complex,איכות,1,1,TBD,False,exact,
np_complex,סופית,1,1,TBD,False,exact,
np_complex,עברה.,1,1,TBD,False,exact,
np_noun_adj_noun,מתכת,1,1,TBD,False,exact,
np_noun_adj_noun,חזקה,1,1,TBD,False,exact,
np_noun_adj_noun,עמידה.,1,1,TBD,False,exact,
np_noun_adj_noun,חומר,1,1,TBD,False,exact,
np_noun_adj_noun,קל,1,1,TBD,False,exact,
np_noun_adj_noun,נוח.,1,1,TBD,False,exact,
np_noun_adj_noun,פלדה,1,1,TBD,False,exact,
np_noun_adj_noun,באיכות,1,1,TBD,False,exact,
np_noun_adj_noun,גבוהה.,1,1,TBD,False,exact,
np_noun_adj_noun,סגסוגת,1,1,TBD,False,exact,
np_noun_adj_noun,בעלת,1,1,TBD,False,exact,
np_noun_adj_noun,חוזק.,1,1,TBD,False,exact,
np_noun_adj_noun,תנור,1,1,TBD,False,exact,
np_noun_adj_noun,בטמפרטורה,1,1,TBD,False,exact,
np_noun_adj_noun,מבוקרת.,1,1,TBD,False,exact,
np_noun_noun,חוזק,1,1,TBD,False,exact,
np_noun_noun,מתיחה.,1,1,TBD,False,exact,
np_noun_noun,שכבת,1,1,TBD,False,exact,
np_noun_noun,גנה.,1,1,TBD,False,exact,
np_noun_noun,בדיקת,1,1,TBD,False,exact,
np_noun_noun,איכות.,1,1,TBD,False,exact,
np_noun_noun,טמפרטורת,1,1,TBD,False,exact,
np_noun_noun,תכה.,1,1,TBD,False,exact,
np_noun_noun,סגסוגת,1,1,TBD,False,exact,
np_noun_noun,פלדה.,1,1,TBD,False,exact,
