file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
terms_contrast,בדיקת,2,1,TBD,False,exact,
terms_contrast,איכות,2,1,TBD,False,exact,
terms_contrast,מוצר,1,1,TBD,False,exact,
terms_contrast,סופי.,1,1,TBD,False,exact,
terms_contrast,כללה,1,1,TBD,False,exact,
terms_contrast,מדידה.,1,1,TBD,False,exact,
terms_contrast,שחיקה,3,1,TBD,False,exact,
terms_contrast,מתרחשת,1,1,TBD,False,exact,
terms_contrast,במגעים.,1,1,TBD,False,exact,
terms_contrast,נמדדה,1,1,TBD,False,exact,
terms_contrast,במעבדה.,1,1,TBD,False,exact,
terms_contrast,ייתה,1,1,TBD,False,exact,
terms_contrast,מינימלית.,1,1,TBD,False,exact,
terms_high_pmi,חוזק,4,1,TBD,False,exact,
terms_high_pmi,מתיחה,4,1,TBD,False,exact,
terms_high_pmi,נמדד,1,1,TBD,False,exact,
terms_high_pmi,בכל,1,1,TBD,False,exact,
terms_high_pmi,דגמים.,1,1,TBD,False,exact,
terms_high_pmi,ממוצע,1,1,TBD,False,exact,
terms_high_pmi,יה,1,1,TBD,False,exact,
terms_high_pmi,מגהפסקל.,1,1,TBD,False,exact,
terms_high_pmi,עלה,1,1,TBD,False,exact,
terms_high_pmi,לאחר,1,1,TBD,False,exact,
terms_high_pmi,טיפול,1,1,TBD,False,exact,
terms_high_pmi,בחום.,1,1,TBD,False,exact,
terms_high_pmi,וא,1,1,TBD,False,exact,
terms_high_pmi,מדד,1,1,TBD,False,exact,
terms_high_pmi,מרכזי.,1,1,TBD,False,exact,
terms_low_pmi,חומר,3,1,TBD,False,exact,
terms_low_pmi,חדש,1,1,TBD,False,exact,
terms_low_pmi,פותח,1,1,TBD,False,exact,
terms_low_pmi,במעבדה.,1,1,TBD,False,exact,
terms_low_pmi,זה,1,1,TBD,False,exact,
terms_low_pmi,שימש,1,1,TBD,False,exact,
terms_low_pmi,בניסוי.,1,1,TBD,False,exact,
terms_low_pmi,ראה,1,1,TBD,False,exact,
terms_low_pmi,תכונות,1,1,TBD,False,exact,
terms_low_pmi,טובות.,1,1,TBD,False,exact,
terms_low_pmi,נוסף,1,1,TBD,False,exact,
terms_low_pmi,נבדק,1,1,TBD,False,exact,
terms_low_pmi,בהמשך.,1,1,TBD,False,exact,
