file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
domain_general,מחקר,2,1,TBD,False,exact,
domain_general,בדק,1,1,TBD,False,exact,
domain_general,את,1,1,TBD,False,exact,
domain_general,שפעת,1,1,TBD,False,exact,
domain_general,טמפרטורה,1,1,TBD,False,exact,
domain_general,על,1,1,TBD,False,exact,
domain_general,חוזק.,1,1,TBD,False,exact,
domain_general,נתונים,1,1,TBD,False,exact,
domain_general,נאספו,1,1,TBD,False,exact,
domain_general,מניסויים,1,1,TBD,False,exact,
domain_general,רבים.,1,1,TBD,False,exact,
domain_general,תוצאות,1,1,TBD,False,exact,
domain_general,ראו,1,1,TBD,False,exact,
domain_general,מגמה,1,1,TBD,False,exact,
domain_general,ברורה.,1,1,TBD,False,exact,
domain_general,חוקרים,1,1,TBD,False,exact,
domain_general,פרסמו,1,1,TBD,False,exact,
domain_general,מסקנות,1,1,TBD,False,exact,
domain_general,בכתב,1,1,TBD,False,exact,
domain_general,עת,1,1,TBD,False,exact,
domain_general,מדעי.,1,1,TBD,False,exact,
domain_general,זכה,1,1,TBD,False,exact,
domain_general,להכרה,1,1,TBD,False,exact,
domain_general,בינלאומית.,1,1,TBD,False,exact,
domain_noise,טבלה,1,1,TBD,False,exact,
domain_noise,מציגה,1,1,TBD,False,exact,
domain_noise,את,1,1,TBD,False,exact,
domain_noise,נתונים.,1,1,TBD,False,exact,
domain_noise,עמודה,1,1,TBD,False,exact,
domain_noise,ראשונה,1,1,TBD,False,exact,
domain_noise,יא,3,1,TBD,False,exact,
domain_noise,טמפרטורה.,1,1,TBD,False,exact,
domain_noise,שנייה,1,1,TBD,False,exact,
domain_noise,חוזק.,1,1,TBD,False,exact,
domain_noise,שלישית,1,1,TBD,False,exact,
domain_noise,התארכות.,1,1,TBD,False,exact,
domain_noise,נתונים,1,1,TBD,False,exact,
domain_noise,חושבו,1,1,TBD,False,exact,
domain_noise,לפי,1,1,TBD,False,exact,
domain_noise,תקן.,1,1,TBD,False,exact,
domain_steel,תהליך,1,1,TBD,False,exact,
domain_steel,ייצור,1,1,TBD,False,exact,
domain_steel,פלדה,1,1,TBD,False,exact,
domain_steel,כולל,1,1,TBD,False,exact,
domain_steel,מספר,1,1,TBD,False,exact,
domain_steel,שלבים.,1,1,TBD,False,exact,
domain_steel,עפרת,1,1,TBD,False,exact,
domain_steel,ברזל,1,1,TBD,False,exact,
domain_steel,מותכת,1,1,TBD,False,exact,
domain_steel,בתנור,1,1,TBD,False,exact,
domain_steel,יתוך.,1,1,TBD,False,exact,
domain_steel,פחמן,2,1,TBD,False,exact,
domain_steel,נוסף,1,1,TBD,False,exact,
domain_steel,לברזל,1,1,TBD,False,exact,
domain_steel,נוזלי.,1,1,TBD,False,exact,
domain_steel,תוצאה,1,1,TBD,False,exact,
domain_steel,יא,1,1,TBD,False,exact,
domain_steel,סגסוגת,1,1,TBD,False,exact,
domain_steel,באחוזי,1,1,TBD,False,exact,
domain_steel,מבוקרים.,1,1,TBD,False,exact,
domain_steel,משמשת,1,1,TBD,False,exact,
domain_steel,"בבניין,",1,1,TBD,False,exact,
domain_steel,בתעופה,1,1,TBD,False,exact,
domain_steel,בתעשייה.,1,1,TBD,False,exact,
