file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
apostrophe,פרופ׳,1,1,TBD,False,exact,
apostrophe,כהן.,1,1,TBD,False,exact,
apostrophe,ד״ר,1,1,TBD,False,exact,
apostrophe,לוי.,1,1,TBD,False,exact,
apostrophe,ב״ס.,1,1,TBD,False,exact,
apostrophe,רס״ן.,1,1,TBD,False,exact,
double_spaces,פלדה,1,1,TBD,False,exact,
double_spaces,יא,1,1,TBD,False,exact,
double_spaces,סגסוגת.,1,1,TBD,False,exact,
double_spaces,ברזל,1,1,TBD,False,exact,
double_spaces,פחמן.,1,1,TBD,False,exact,
maqaf,אל-חלד.חוזק-משקל.ברזל-פחמן.סגסוגת-פלדה.,1,1,TBD,False,exact,
mixed_separators,פלדה,1,1,TBD,False,exact,
mixed_separators,"ברזל.סגסוגת,אלומיניום.ניקל;כרום.",1,1,TBD,False,exact,
