file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
borderline_terms,בדיקה,2,1,TBD,False,exact,
borderline_terms,נדסית,1,1,TBD,False,exact,
borderline_terms,קפדנית.,1,1,TBD,False,exact,
borderline_terms,רפואית,1,1,TBD,False,exact,
borderline_terms,שגרתית.,1,1,TBD,False,exact,
borderline_terms,טיפול,2,1,TBD,False,exact,
borderline_terms,בחום,2,1,TBD,False,exact,
borderline_terms,למתכות.,1,1,TBD,False,exact,
borderline_terms,לפציעות.,1,1,TBD,False,exact,
borderline_terms,רכב,2,1,TBD,False,exact,
borderline_terms,כימי,1,1,TBD,False,exact,
borderline_terms,של,2,1,TBD,False,exact,
borderline_terms,סגסוגת.,1,1,TBD,False,exact,
borderline_terms,מכונית.,1,1,TBD,False,exact,
domain_vs_general,חוזק,2,1,TBD,False,exact,
domain_vs_general,מתיחה,1,1,TBD,False,exact,
domain_vs_general,וא,2,1,TBD,False,exact,
domain_vs_general,תכונה,1,1,TBD,False,exact,
domain_vs_general,מכנית,1,1,TBD,False,exact,
domain_vs_general,חשובה.,1,1,TBD,False,exact,
domain_vs_general,מושג,1,1,TBD,False,exact,
domain_vs_general,כללי.,1,1,TBD,False,exact,
domain_vs_general,שחיקה,2,1,TBD,False,exact,
domain_vs_general,מתרחשת,2,1,TBD,False,exact,
domain_vs_general,במגעים,1,1,TBD,False,exact,
domain_vs_general,בין,1,1,TBD,False,exact,
domain_vs_general,משטחים.,1,1,TBD,False,exact,
domain_vs_general,פגעה,1,1,TBD,False,exact,
domain_vs_general,במבנה.,1,1,TBD,False,exact,
domain_vs_general,קורוזיה,2,1,TBD,False,exact,
domain_vs_general,בסביבה,1,1,TBD,False,exact,
domain_vs_general,לחה.,1,1,TBD,False,exact,
domain_vs_general,נראית,1,1,TBD,False,exact,
domain_vs_general,בעין.,1,1,TBD,False,exact,
ref_sensitive_01,מהנדס,1,1,TBD,False,exact,
ref_sensitive_01,מכונות,1,1,TBD,False,exact,
ref_sensitive_01,מתכנן,1,1,TBD,False,exact,
ref_sensitive_01,רכיבים,1,1,TBD,False,exact,
ref_sensitive_01,מכניים,1,1,TBD,False,exact,
ref_sensitive_01,למגוון,1,1,TBD,False,exact,
ref_sensitive_01,יישומים,1,1,TBD,False,exact,
ref_sensitive_01,תעשייתיים.,1,1,TBD,False,exact,
ref_sensitive_01,איש,1,1,TBD,False,exact,
ref_sensitive_01,עבודה,2,1,TBD,False,exact,
ref_sensitive_01,פשוט,1,1,TBD,False,exact,
ref_sensitive_01,מבצע,2,1,TBD,False,exact,
ref_sensitive_01,משימות,1,1,TBD,False,exact,
ref_sensitive_01,יומיומיות,1,1,TBD,False,exact,
ref_sensitive_01,באתר,1,1,TBD,False,exact,
ref_sensitive_01,בנייה.,1,1,TBD,False,exact,
ref_sensitive_01,תהליך,2,1,TBD,False,exact,
ref_sensitive_01,יציקה,1,1,TBD,False,exact,
ref_sensitive_01,מבוקר,1,1,TBD,False,exact,
ref_sensitive_01,משפר,1,1,TBD,False,exact,
ref_sensitive_01,את,2,1,TBD,False,exact,
ref_sensitive_01,איכות,1,1,TBD,False,exact,
ref_sensitive_01,מוצר,2,1,TBD,False,exact,
ref_sensitive_01,סופי.,1,1,TBD,False,exact,
ref_sensitive_01,רגיל,2,1,TBD,False,exact,
ref_sensitive_01,מבוצע,1,1,TBD,False,exact,
ref_sensitive_01,מדי,1,1,TBD,False,exact,
ref_sensitive_01,יום,1,1,TBD,False,exact,
ref_sensitive_01,במפעל.,1,1,TBD,False,exact,
ref_sensitive_01,מומחה,1,1,TBD,False,exact,
ref_sensitive_01,לחומרים,1,1,TBD,False,exact,
ref_sensitive_01,בוחן,1,1,TBD,False,exact,
ref_sensitive_01,תכונות,1,1,TBD,False,exact,
ref_sensitive_01,סגסוגת,1,1,TBD,False,exact,
ref_sensitive_01,חדשה.,1,1,TBD,False,exact,
ref_sensitive_01,אדם,1,1,TBD,False,exact,
ref_sensitive_01,אינו,1,1,TBD,False,exact,
ref_sensitive_01,מבחין,1,1,TBD,False,exact,
ref_sensitive_01,בהבדלים,1,1,TBD,False,exact,
ref_sensitive_01,בין,1,1,TBD,False,exact,
ref_sensitive_01,סוגי,1,1,TBD,False,exact,
ref_sensitive_01,פלדה.,1,1,TBD,False,exact,
ref_sensitive_01,בדיקת,1,1,TBD,False,exact,
ref_sensitive_01,רס,1,1,TBD,False,exact,
ref_sensitive_01,לא,1,1,TBD,False,exact,
ref_sensitive_01,רסנית,1,1,TBD,False,exact,
ref_sensitive_01,מאפשרת,1,1,TBD,False,exact,
ref_sensitive_01,איתור,1,1,TBD,False,exact,
ref_sensitive_01,פגמים,1,1,TBD,False,exact,
ref_sensitive_01,ללא,1,1,TBD,False,exact,
ref_sensitive_01,פגיעה,1,1,TBD,False,exact,
ref_sensitive_01,ברכיב.,1,1,TBD,False,exact,
ref_sensitive_01,בדיקה,2,1,TBD,False,exact,
ref_sensitive_01,רגילה,1,1,TBD,False,exact,
ref_sensitive_01,של,2,1,TBD,False,exact,
ref_sensitive_01,כוללת,1,1,TBD,False,exact,
ref_sensitive_01,יזואלית,1,1,TBD,False,exact,
ref_sensitive_01,בלבד.,1,1,TBD,False,exact,
ref_sensitive_01,מערכת,2,1,TBD,False,exact,
ref_sensitive_01,ניטור,1,1,TBD,False,exact,
ref_sensitive_01,רציפה,1,1,TBD,False,exact,
ref_sensitive_01,מזהה,1,1,TBD,False,exact,
ref_sensitive_01,חריגות,1,1,TBD,False,exact,
ref_sensitive_01,בזמן,1,1,TBD,False,exact,
ref_sensitive_01,אמת.,1,1,TBD,False,exact,
ref_sensitive_01,פשוטה,1,1,TBD,False,exact,
ref_sensitive_01,מספקת,1,1,TBD,False,exact,
ref_sensitive_01,מידע,1,1,TBD,False,exact,
ref_sensitive_01,בסיסי,1,1,TBD,False,exact,
ref_sensitive_01,על,1,1,TBD,False,exact,
ref_sensitive_01,מצב,1,1,TBD,False,exact,
ref_sensitive_01,מכונה.,1,1,TBD,False,exact,
ref_sensitive_01,טכנאי,1,1,TBD,False,exact,
ref_sensitive_01,מוסמך,1,1,TBD,False,exact,
ref_sensitive_01,כיול,1,1,TBD,False,exact,
ref_sensitive_01,מכשירי,1,1,TBD,False,exact,
ref_sensitive_01,מדידה.,1,1,TBD,False,exact,
ref_sensitive_01,עובד,1,1,TBD,False,exact,
ref_sensitive_01,כללי,1,1,TBD,False,exact,
ref_sensitive_01,מסייע,1,1,TBD,False,exact,
ref_sensitive_01,לצוות,1,1,TBD,False,exact,
ref_sensitive_01,טכני,1,1,TBD,False,exact,
ref_sensitive_01,במשימות,1,1,TBD,False,exact,
ref_sensitive_01,פשוטות.,1,1,TBD,False,exact,
ref_sensitive_02,תהליך,2,1,TBD,False,exact,
ref_sensitive_02,יציקה,2,1,TBD,False,exact,
ref_sensitive_02,מדויק,1,1,TBD,False,exact,
ref_sensitive_02,דורש,2,1,TBD,False,exact,
ref_sensitive_02,שליטה,1,1,TBD,False,exact,
ref_sensitive_02,בטמפרטורה,1,1,TBD,False,exact,
ref_sensitive_02,מהירות,1,1,TBD,False,exact,
ref_sensitive_02,מילוי.,1,1,TBD,False,exact,
ref_sensitive_02,פשוט,2,1,TBD,False,exact,
ref_sensitive_02,מתבצע,1,1,TBD,False,exact,
ref_sensitive_02,ללא,1,1,TBD,False,exact,
ref_sensitive_02,ציוד,1,1,TBD,False,exact,
ref_sensitive_02,מיוחד.,1,1,TBD,False,exact,
ref_sensitive_02,חומר,2,1,TBD,False,exact,
ref_sensitive_02,מרוכב,1,1,TBD,False,exact,
ref_sensitive_02,מסיבי,1,1,TBD,False,exact,
ref_sensitive_02,פחמן,1,1,TBD,False,exact,
ref_sensitive_02,מציע,1,1,TBD,False,exact,
ref_sensitive_02,יחס,1,1,TBD,False,exact,
ref_sensitive_02,חוזק־משקל,1,1,TBD,False,exact,
ref_sensitive_02,גבוה,1,1,TBD,False,exact,
ref_sensitive_02,במיוחד.,1,1,TBD,False,exact,
ref_sensitive_02,רגיל,1,1,TBD,False,exact,
ref_sensitive_02,כמו,1,1,TBD,False,exact,
ref_sensitive_02,עץ,1,1,TBD,False,exact,
ref_sensitive_02,מתאים,1,1,TBD,False,exact,
ref_sensitive_02,ליישומים,1,1,TBD,False,exact,
ref_sensitive_02,פשוטים.,1,1,TBD,False,exact,
ref_sensitive_02,בדיקה,2,1,TBD,False,exact,
ref_sensitive_02,אולטראסונית,1,1,TBD,False,exact,
ref_sensitive_02,מזהה,2,1,TBD,False,exact,
ref_sensitive_02,סדקים,1,1,TBD,False,exact,
ref_sensitive_02,פנימיים,1,1,TBD,False,exact,
ref_sensitive_02,ברזולוציה,1,1,TBD,False,exact,
ref_sensitive_02,גבוהה.,1,1,TBD,False,exact,
ref_sensitive_02,פשוטה,1,1,TBD,False,exact,
ref_sensitive_02,באמצעות,1,1,TBD,False,exact,
ref_sensitive_02,עין,1,1,TBD,False,exact,
ref_sensitive_02,בלתי,1,1,TBD,False,exact,
ref_sensitive_02,מזוינת,1,1,TBD,False,exact,
ref_sensitive_02,רק,1,1,TBD,False,exact,
ref_sensitive_02,פגמים,1,1,TBD,False,exact,
ref_sensitive_02,גלויים.,1,1,TBD,False,exact,
ref_sensitive_02,מגדל,1,1,TBD,False,exact,
ref_sensitive_02,זיקוק,1,1,TBD,False,exact,
ref_sensitive_02,חדש,1,1,TBD,False,exact,
ref_sensitive_02,מאפשר,1,1,TBD,False,exact,
ref_sensitive_02,יעילות,1,1,TBD,False,exact,
ref_sensitive_02,אנרגטית,1,1,TBD,False,exact,
ref_sensitive_02,משופרת.,1,1,TBD,False,exact,
ref_sensitive_02,מבנה,2,1,TBD,False,exact,
ref_sensitive_02,פחות,1,1,TBD,False,exact,
ref_sensitive_02,תכנון,1,1,TBD,False,exact,
ref_sensitive_02,מאשר,1,1,TBD,False,exact,
ref_sensitive_02,מורכב.,1,1,TBD,False,exact,
ref_sensitive_02,מומחה,1,1,TBD,False,exact,
ref_sensitive_02,לחומרים,1,1,TBD,False,exact,
ref_sensitive_02,קובע,1,1,TBD,False,exact,
ref_sensitive_02,את,1,1,TBD,False,exact,
ref_sensitive_02,רכב,1,1,TBD,False,exact,
ref_sensitive_02,סגסוגת,1,1,TBD,False,exact,
ref_sensitive_02,בהתאם,1,1,TBD,False,exact,
ref_sensitive_02,לדרישות.,1,1,TBD,False,exact,
ref_sensitive_02,עובד,1,1,TBD,False,exact,
ref_sensitive_02,כללי,1,1,TBD,False,exact,
ref_sensitive_02,מבצע,1,1,TBD,False,exact,
ref_sensitive_02,משימות,1,1,TBD,False,exact,
ref_sensitive_02,שאינן,1,1,TBD,False,exact,
ref_sensitive_02,דורשות,1,1,TBD,False,exact,
