file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
filtered_01,חומרים,1,1,TBD,False,exact,
filtered_01,נבדקו,1,1,TBD,False,exact,
filtered_01,במעבדה.,1,1,TBD,False,exact,
filtered_01,תוצאות,1,1,TBD,False,exact,
filtered_01,ראו,1,1,TBD,False,exact,
filtered_01,שיפור.,1,1,TBD,False,exact,
filtered_01,נתונים,1,1,TBD,False,exact,
filtered_01,נותחו,1,1,TBD,False,exact,
filtered_01,בהרחבה.,1,1,TBD,False,exact,
filtered_01,מסקנות,1,1,TBD,False,exact,
filtered_01,אושרו,1,1,TBD,False,exact,
filtered_01,על,1,1,TBD,False,exact,
filtered_01,ידי,1,1,TBD,False,exact,
filtered_01,מומחים.,1,1,TBD,False,exact,
filtered_01,דווח,1,1,TBD,False,exact,
filtered_01,פורסם,1,1,TBD,False,exact,
filtered_01,בכתב,1,1,TBD,False,exact,
filtered_01,עת.,1,1,TBD,False,exact,
strong_terms_01,חוזק,1,1,TBD,False,exact,
strong_terms_01,מתיחה,1,1,TBD,False,exact,
strong_terms_01,וא,1,1,TBD,False,exact,
strong_terms_01,מדד,1,1,TBD,False,exact,
strong_terms_01,מרכזי,1,1,TBD,False,exact,
strong_terms_01,בבחירת,1,1,TBD,False,exact,
strong_terms_01,חומרים.,1,1,TBD,False,exact,
strong_terms_01,טמפרטורת,1,1,TBD,False,exact,
strong_terms_01,התכה,1,1,TBD,False,exact,
strong_terms_01,קובעת,1,1,TBD,False,exact,
strong_terms_01,את,1,1,TBD,False,exact,
strong_terms_01,גבולות,1,1,TBD,False,exact,
strong_terms_01,שימוש.,1,1,TBD,False,exact,
strong_terms_01,רכב,1,1,TBD,False,exact,
strong_terms_01,סגסוגת,1,1,TBD,False,exact,
strong_terms_01,משפיע,1,1,TBD,False,exact,
strong_terms_01,על,1,1,TBD,False,exact,
strong_terms_01,כל,1,1,TBD,False,exact,
strong_terms_01,תכונות,1,1,TBD,False,exact,
strong_terms_01,מכניות.,1,1,TBD,False,exact,
strong_terms_01,בדיקת,1,1,TBD,False,exact,
strong_terms_01,איכות,1,1,TBD,False,exact,
strong_terms_01,מבטיחה,1,1,TBD,False,exact,
strong_terms_01,עמידה,1,1,TBD,False,exact,
strong_terms_01,בתקנים.,1,1,TBD,False,exact,
strong_terms_01,שחיקה,1,1,TBD,False,exact,
strong_terms_01,קורוזיה,1,1,TBD,False,exact,
strong_terms_01,הם,1,1,TBD,False,exact,
strong_terms_01,גורמי,1,1,TBD,False,exact,
strong_terms_01,כשל,1,1,TBD,False,exact,
strong_terms_01,עיקריים.,1,1,TBD,False,exact,
