file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
entities_geo,מחקר,1,1,TBD,False,exact,
entities_geo,בוצע,1,1,TBD,False,exact,
entities_geo,בתל,1,1,TBD,False,exact,
entities_geo,אביב.,1,1,TBD,False,exact,
entities_geo,מפעל,1,1,TBD,False,exact,
entities_geo,בדימונה,1,1,TBD,False,exact,
entities_geo,מייצר,1,1,TBD,False,exact,
entities_geo,פלדה.,1,1,TBD,False,exact,
entities_geo,נמל,1,1,TBD,False,exact,
entities_geo,באילת,1,1,TBD,False,exact,
entities_geo,משמש,1,1,TBD,False,exact,
entities_geo,לייצוא.,1,1,TBD,False,exact,
entities_geo,מעבדה,1,1,TBD,False,exact,
entities_geo,בירושלים,1,1,TBD,False,exact,
entities_geo,בדקה,1,1,TBD,False,exact,
entities_geo,את,1,1,TBD,False,exact,
entities_geo,דגמים.,1,1,TBD,False,exact,
entities_org,טכניון,1,1,TBD,False,exact,
entities_org,בחיפה,1,1,TBD,False,exact,
entities_org,פרסם,1,1,TBD,False,exact,
entities_org,מחקר,1,1,TBD,False,exact,
entities_org,חדש.,1,1,TBD,False,exact,
entities_org,משרד,1,1,TBD,False,exact,
entities_org,ביטחון,1,1,TBD,False,exact,
entities_org,זמין,1,1,TBD,False,exact,
entities_org,סגסוגות,1,1,TBD,False,exact,
entities_org,חדשות.,1,1,TBD,False,exact,
entities_org,חברת,1,1,TBD,False,exact,
entities_org,רפאל,1,1,TBD,False,exact,
entities_org,פיתחה,1,1,TBD,False,exact,
entities_org,מערכת,1,1,TBD,False,exact,
entities_org,גנה.,1,1,TBD,False,exact,
entities_org,תעשייה,1,1,TBD,False,exact,
entities_org,אווירית,1,1,TBD,False,exact,
entities_org,ייצרה,1,1,TBD,False,exact,
entities_org,רכיבים.,1,1,TBD,False,exact,
entities_person,פרופ׳,1,1,TBD,False,exact,
entities_person,כהן,2,1,TBD,False,exact,
entities_person,חקר,1,1,TBD,False,exact,
entities_person,את,4,1,TBD,False,exact,
entities_person,סגסוגות.,1,1,TBD,False,exact,
entities_person,ד״ר,1,1,TBD,False,exact,
entities_person,לוי,1,1,TBD,False,exact,
entities_person,פרסמה,1,1,TBD,False,exact,
entities_person,תוצאות.,1,1,TBD,False,exact,
entities_person,מהנדס,1,1,TBD,False,exact,
entities_person,ישראלי,1,1,TBD,False,exact,
entities_person,תכנן,1,1,TBD,False,exact,
entities_person,מערכת.,1,1,TBD,False,exact,
entities_person,עובד,1,1,TBD,False,exact,
entities_person,בדק,1,1,TBD,False,exact,
entities_person,איכות.,1,1,TBD,False,exact,
