file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
content_heavy,חוזק,1,1,TBD,False,exact,
content_heavy,מתיחה,1,1,TBD,False,exact,
content_heavy,טמפרטורה,1,1,TBD,False,exact,
content_heavy,רכב,1,1,TBD,False,exact,
content_heavy,סגסוגת,1,1,TBD,False,exact,
content_heavy,ברזל,1,1,TBD,False,exact,
content_heavy,פחמן,1,1,TBD,False,exact,
content_heavy,ניקל,1,1,TBD,False,exact,
content_heavy,כרום,1,1,TBD,False,exact,
content_heavy,אלומיניום.,1,1,TBD,False,exact,
stopword_heavy,וא,1,1,TBD,False,exact,
stopword_heavy,היא,2,1,TBD,False,exact,
stopword_heavy,הם,1,1,TBD,False,exact,
stopword_heavy,בדק,1,1,TBD,False,exact,
stopword_heavy,את,1,1,TBD,False,exact,
stopword_heavy,תוצאות,1,1,TBD,False,exact,
stopword_heavy,של,1,1,TBD,False,exact,
stopword_heavy,חומר,1,1,TBD,False,exact,
stopword_heavy,על,1,1,TBD,False,exact,
stopword_heavy,חוזק,1,1,TBD,False,exact,
stopword_heavy,בין,1,1,TBD,False,exact,
stopword_heavy,רכיבים.,1,1,TBD,False,exact,
