file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
homograph_comp,רכב,3,1,TBD,False,exact,
homograph_comp,של,2,1,TBD,False,exact,
homograph_comp,מכונית,1,1,TBD,False,exact,
homograph_comp,אדום.,1,1,TBD,False,exact,
homograph_comp,כימי,1,1,TBD,False,exact,
homograph_comp,סגסוגת,1,1,TBD,False,exact,
homograph_comp,נבדק.,1,1,TBD,False,exact,
homograph_comp,חדש,1,1,TBD,False,exact,
homograph_comp,גיע,1,1,TBD,False,exact,
homograph_comp,למפעל.,1,1,TBD,False,exact,
homograph_construct,פני,3,1,TBD,False,exact,
homograph_construct,שטח,1,1,TBD,False,exact,
homograph_construct,חלקים.,1,1,TBD,False,exact,
homograph_construct,חוקרים,1,1,TBD,False,exact,
homograph_construct,נראו,1,1,TBD,False,exact,
homograph_construct,מודאגים.,1,1,TBD,False,exact,
homograph_construct,מתכת,1,1,TBD,False,exact,
homograph_construct,מבריקים.,1,1,TBD,False,exact,
homograph_verb_noun,בדיקת,1,1,TBD,False,exact,
homograph_verb_noun,איכות,1,1,TBD,False,exact,
homograph_verb_noun,בוצעה,1,1,TBD,False,exact,
homograph_verb_noun,במעבדה.,1,1,TBD,False,exact,
homograph_verb_noun,עובד,1,1,TBD,False,exact,
homograph_verb_noun,בדק,1,1,TBD,False,exact,
homograph_verb_noun,את,1,1,TBD,False,exact,
homograph_verb_noun,דגם.,1,1,TBD,False,exact,
homograph_verb_noun,בדיקה,1,1,TBD,False,exact,
homograph_verb_noun,עלתה,1,1,TBD,False,exact,
homograph_verb_noun,תוצאות,1,1,TBD,False,exact,
homograph_verb_noun,טובות.,1,1,TBD,False,exact,
