file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
agreement_adj,מתכת,1,1,TBD,False,exact,
agreement_adj,חזקה.,1,1,TBD,False,exact,
agreement_adj,מתכות,1,1,TBD,False,exact,
agreement_adj,חזקות.,1,1,TBD,False,exact,
agreement_adj,חומר,1,1,TBD,False,exact,
agreement_adj,עמיד.חומרים,1,1,TBD,False,exact,
agreement_adj,עמידים.,1,1,TBD,False,exact,
agreement_adj,פלדה,1,1,TBD,False,exact,
agreement_adj,מוקשחת.,1,1,TBD,False,exact,
agreement_adj,סגסוגות,1,1,TBD,False,exact,
agreement_adj,מוקשחות.,1,1,TBD,False,exact,
agreement_adj,טמפרטורה,1,1,TBD,False,exact,
agreement_adj,גבוהה.,1,1,TBD,False,exact,
agreement_adj,טמפרטורות,1,1,TBD,False,exact,
agreement_adj,גבוהות.,1,1,TBD,False,exact,
verbs_past,עובד,1,1,TBD,False,exact,
verbs_past,בדק,1,1,TBD,False,exact,
verbs_past,את,5,1,TBD,False,exact,
verbs_past,דגמה.,1,1,TBD,False,exact,
verbs_past,עובדים,1,1,TBD,False,exact,
verbs_past,בדקו,1,1,TBD,False,exact,
verbs_past,דגמים.,1,1,TBD,False,exact,
verbs_past,מעצבת,1,1,TBD,False,exact,
verbs_past,תכננה,1,1,TBD,False,exact,
verbs_past,חלק.,1,1,TBD,False,exact,
verbs_past,מתכננים,1,1,TBD,False,exact,
verbs_past,תכננו,1,1,TBD,False,exact,
verbs_past,מערכת.,1,1,TBD,False,exact,
verbs_past,בודקת,1,1,TBD,False,exact,
verbs_past,מדדה,1,1,TBD,False,exact,
verbs_past,אורך.,1,1,TBD,False,exact,
verbs_present,עובד,1,1,TBD,False,exact,
verbs_present,בודק,1,1,TBD,False,exact,
verbs_present,את,5,1,TBD,False,exact,
verbs_present,דגם.,1,1,TBD,False,exact,
verbs_present,עובדים,1,1,TBD,False,exact,
verbs_present,בודקים,1,1,TBD,False,exact,
verbs_present,דגמים.,1,1,TBD,False,exact,
verbs_present,מעצבת,1,1,TBD,False,exact,
verbs_present,מתכננת,1,1,TBD,False,exact,
verbs_present,חלק.,1,1,TBD,False,exact,
verbs_present,מתכננים,1,1,TBD,False,exact,
verbs_present,מערכת.,1,1,TBD,False,exact,
verbs_present,בודקת,1,1,TBD,False,exact,
verbs_present,מודדת,1,1,TBD,False,exact,
verbs_present,אורך.,1,1,TBD,False,exact,
