file_id,lemma,expected_freq,expected_doc_freq,expected_pos_primary,is_det_surface,expectation_type,comment
engineering_01,טמפרטורה,1,1,TBD,False,exact,
engineering_01,גבוהה,1,1,TBD,False,exact,
engineering_01,משפיעה,1,1,TBD,False,exact,
engineering_01,על,1,1,TBD,False,exact,
engineering_01,תכונות,1,1,TBD,False,exact,
engineering_01,חומר.,2,1,TBD,False,exact,
engineering_01,רכב,1,1,TBD,False,exact,
engineering_01,סגסוגת,1,1,TBD,False,exact,
engineering_01,קובע,1,1,TBD,False,exact,
engineering_01,את,3,1,TBD,False,exact,
engineering_01,טמפרטורת,1,1,TBD,False,exact,
engineering_01,התכה.,1,1,TBD,False,exact,
engineering_01,קירור,1,1,TBD,False,exact,
engineering_01,מהיר,1,1,TBD,False,exact,
engineering_01,מגדיל,1,1,TBD,False,exact,
engineering_01,חוזק,1,1,TBD,False,exact,
engineering_01,מתיחה.,1,1,TBD,False,exact,
engineering_01,טיפול,1,1,TBD,False,exact,
engineering_01,בחום,1,1,TBD,False,exact,
engineering_01,משפר,1,1,TBD,False,exact,
engineering_01,עמידות,1,1,TBD,False,exact,
engineering_01,תהליך,1,1,TBD,False,exact,
engineering_01,ייצור,1,1,TBD,False,exact,
engineering_01,כולל,1,1,TBD,False,exact,
engineering_01,בקרת,1,1,TBD,False,exact,
engineering_01,איכות,1,1,TBD,False,exact,
engineering_01,קפדנית.,1,1,TBD,False,exact,
materials_01,פלדה,5,1,TBD,False,exact,
materials_01,יא,2,1,TBD,False,exact,
materials_01,סגסוגת,2,1,TBD,False,exact,
materials_01,ברזל,1,1,TBD,False,exact,
materials_01,פחמן.,2,1,TBD,False,exact,
materials_01,חוזק,1,1,TBD,False,exact,
materials_01,מתיחה,1,1,TBD,False,exact,
materials_01,של,2,1,TBD,False,exact,
materials_01,תלוי,1,1,TBD,False,exact,
materials_01,באחוז,1,1,TBD,False,exact,
materials_01,טמפרטורת,1,1,TBD,False,exact,
materials_01,התכה,1,1,TBD,False,exact,
materials_01,אלף,1,1,TBD,False,exact,
materials_01,חמש,1,1,TBD,False,exact,
materials_01,מאות,1,1,TBD,False,exact,
materials_01,מעלות.,1,1,TBD,False,exact,
materials_01,משמשת,1,1,TBD,False,exact,
materials_01,בבניין,1,1,TBD,False,exact,
materials_01,בתעשייה.,1,1,TBD,False,exact,
materials_01,איכותית,1,1,TBD,False,exact,
materials_01,נדרשת,1,1,TBD,False,exact,
materials_01,לעמוד,1,1,TBD,False,exact,
materials_01,בתקנים,1,1,TBD,False,exact,
materials_01,מחמירים.,1,1,TBD,False,exact,
mechanics_01,בדיקת,1,1,TBD,False,exact,
mechanics_01,אולטרסאונד,1,1,TBD,False,exact,
mechanics_01,מזהה,1,1,TBD,False,exact,
mechanics_01,פגמים,1,1,TBD,False,exact,
mechanics_01,בתפר,1,1,TBD,False,exact,
mechanics_01,ריתוך.,1,1,TBD,False,exact,
mechanics_01,חוזק,1,1,TBD,False,exact,
mechanics_01,מתיחה,1,1,TBD,False,exact,
mechanics_01,נמדד,1,1,TBD,False,exact,
mechanics_01,במכונת,1,1,TBD,False,exact,
mechanics_01,אוניברסלית.,1,1,TBD,False,exact,
mechanics_01,שחיקה,3,1,TBD,False,exact,
mechanics_01,מתרחשת,1,1,TBD,False,exact,
mechanics_01,במגעים,1,1,TBD,False,exact,
mechanics_01,בין,1,1,TBD,False,exact,
mechanics_01,משטחים.,1,1,TBD,False,exact,
mechanics_01,שכבת,1,1,TBD,False,exact,
mechanics_01,גנה,1,1,TBD,False,exact,
mechanics_01,מפחיתה,1,1,TBD,False,exact,
mechanics_01,קורוזיה.,1,1,TBD,False,exact,
mechanics_01,עמידות,1,1,TBD,False,exact,
mechanics_01,חומר,1,1,TBD,False,exact,
mechanics_01,בפני,1,1,TBD,False,exact,
mechanics_01,יא,1,1,TBD,False,exact,
mechanics_01,תכונה,1,1,TBD,False,exact,
mechanics_01,חשובה.,1,1,TBD,False,exact,
